timestamp,temp,hum,pot,prediction
2025-12-04 17:06:54,28.3,66.8,4095,N/A
2025-12-04 17:06:55,28.3,66.9,4095,N/A
2025-12-04 17:06:56,28.3,66.9,4095,N/A
2025-12-04 17:06:57,28.3,66.9,4095,N/A
2025-12-04 17:06:58,28.3,66.9,4095,N/A
2025-12-04 17:06:59,28.3,66.9,4095,N/A
2025-12-04 17:07:00,28.3,66.9,4095,N/A
2025-12-04 17:07:01,28.3,67.0,4095,N/A
2025-12-04 17:07:02,28.3,67.0,4095,N/A
2025-12-04 17:07:03,28.3,67.0,4095,N/A
2025-12-04 17:07:04,28.3,67.0,4095,N/A
2025-12-04 17:07:05,28.3,67.0,4095,N/A
2025-12-04 17:07:06,28.3,67.0,4095,N/A
2025-12-04 17:07:07,28.3,67.0,4095,N/A
2025-12-04 17:07:08,28.3,67.0,4095,N/A
2025-12-04 17:07:09,28.3,67.0,4095,N/A
2025-12-04 17:07:10,28.3,67.0,4095,N/A
2025-12-04 17:07:11,28.3,67.0,4095,N/A
2025-12-04 17:07:12,28.3,67.0,4095,N/A
2025-12-04 17:07:13,28.3,67.0,4095,N/A
2025-12-04 17:07:14,28.3,67.0,4095,N/A
2025-12-04 17:07:15,28.3,67.0,4095,N/A
2025-12-04 17:07:16,28.3,67.0,4095,N/A
2025-12-04 17:07:17,28.3,67.0,4095,N/A
2025-12-04 17:07:18,28.3,67.0,4095,N/A
2025-12-04 17:07:19,28.3,67.0,4095,N/A
2025-12-04 17:07:20,28.3,67.0,4095,N/A
2025-12-04 17:07:21,28.3,67.0,4095,N/A
2025-12-04 17:07:22,28.3,67.0,4095,N/A
2025-12-04 17:07:23,28.3,67.0,4095,N/A
2025-12-04 17:07:24,28.3,67.0,4095,N/A
2025-12-04 17:07:25,28.2,67.2,4095,N/A
2025-12-04 17:07:26,28.2,67.2,4095,N/A
2025-12-04 17:07:27,28.2,67.2,4095,N/A
2025-12-04 17:07:28,28.2,67.2,4095,N/A
2025-12-04 17:07:29,28.2,67.2,4095,N/A
2025-12-04 17:07:30,28.2,67.2,4095,N/A
2025-12-04 17:07:31,28.2,67.2,4095,N/A
2025-12-04 17:07:32,28.2,67.2,4095,N/A
2025-12-04 17:07:33,28.2,67.2,4095,N/A
2025-12-04 17:07:34,28.2,67.3,4095,N/A
2025-12-04 17:07:35,28.2,67.3,4095,N/A
2025-12-04 17:07:36,28.2,67.3,4095,N/A
2025-12-04 17:07:37,28.2,67.3,4095,N/A
2025-12-04 17:07:38,28.2,67.3,4095,N/A
2025-12-04 17:07:39,28.2,67.3,4095,N/A
2025-12-04 17:07:40,28.2,67.3,4095,N/A
2025-12-04 17:07:41,28.2,67.3,4095,N/A
2025-12-04 17:07:42,28.2,67.3,4095,N/A
2025-12-04 17:07:43,28.2,67.3,4095,N/A
2025-12-04 17:07:44,28.2,67.3,4095,N/A
2025-12-04 17:07:45,28.2,67.3,4095,N/A
2025-12-04 17:07:46,28.2,67.3,4095,N/A
2025-12-04 17:07:47,28.2,67.3,4095,N/A
2025-12-04 17:07:48,28.2,67.3,4095,N/A
2025-12-04 17:07:49,28.2,67.3,4095,N/A
2025-12-04 17:07:50,28.2,67.3,4095,N/A
2025-12-04 17:07:51,28.2,67.3,4095,N/A
2025-12-04 17:07:52,28.2,67.3,4095,N/A
2025-12-04 17:07:53,28.2,67.3,4095,N/A
2025-12-04 17:07:54,28.2,67.3,4095,N/A
2025-12-04 17:07:55,28.2,67.3,4095,N/A
2025-12-04 17:07:56,28.2,67.3,4095,N/A
2025-12-04 17:07:57,28.2,67.3,4095,N/A
2025-12-04 17:07:58,28.2,67.3,4095,N/A
2025-12-04 17:07:59,28.2,67.3,4095,N/A
2025-12-04 17:08:00,28.2,67.3,4095,N/A
2025-12-04 17:08:01,28.2,67.3,4095,N/A
2025-12-04 17:08:02,28.2,67.3,4095,N/A
2025-12-04 17:08:03,28.2,67.3,4095,N/A
2025-12-04 17:08:04,28.2,67.3,4095,N/A
2025-12-04 17:08:05,28.2,67.3,4095,N/A
2025-12-04 17:08:06,28.2,67.3,4095,N/A
2025-12-04 17:08:07,28.2,67.4,4095,N/A
2025-12-04 17:08:08,28.2,67.4,4095,N/A
2025-12-04 17:08:09,28.2,67.4,4095,N/A
2025-12-04 17:08:10,28.2,67.4,4095,N/A
2025-12-04 17:08:11,28.2,67.4,4095,N/A
2025-12-04 17:08:12,28.2,67.4,4095,N/A
2025-12-04 17:08:13,28.1,67.4,4095,N/A
2025-12-04 17:08:14,28.1,67.4,4095,N/A
2025-12-04 17:08:15,28.1,67.4,4095,N/A
2025-12-04 17:08:16,28.1,67.4,4095,N/A
2025-12-04 17:08:17,28.1,67.4,4095,N/A
2025-12-04 17:08:18,28.1,67.4,4095,N/A
2025-12-04 17:08:19,28.1,67.4,4095,N/A
2025-12-04 17:08:20,28.1,67.4,4095,N/A
2025-12-04 17:08:21,28.1,67.4,4095,N/A
2025-12-04 17:08:22,28.1,67.4,4095,N/A
2025-12-04 17:08:23,28.1,67.4,4095,N/A
2025-12-04 17:08:24,28.1,67.4,4095,N/A
2025-12-04 17:08:25,28.1,67.4,4095,N/A
2025-12-04 17:08:26,28.1,67.4,4095,N/A
2025-12-04 17:08:27,28.1,67.4,4095,N/A
2025-12-04 17:08:28,28.1,67.4,4095,N/A
2025-12-04 17:08:29,28.1,67.4,4095,N/A
2025-12-04 17:08:30,28.1,67.4,4095,N/A
